,House 10,House 11,House 12,House 16,House 2,House 20,House 3,House 4,House 6,House 8
5:30 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5:45 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6:00 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6:15 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6:30 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6:45 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7:00 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7:15 AM,0.004,0.012,0.008,0.027999999999999997,0.016,0.024,0.004,0.027999999999999997,0.027999999999999997,0.032
7:30 AM,0.04,0.055999999999999994,0.048,0.08,0.055999999999999994,0.07200000000000001,0.048,0.076,0.076,0.08
7:45 AM,0.07200000000000001,0.1,0.08800000000000001,0.136,0.10800000000000001,0.124,0.08800000000000001,0.136,0.132,0.14
8:00 AM,0.132,0.16399999999999998,0.14,0.212,0.184,0.192,0.152,0.212,0.204,0.21600000000000003
8:15 AM,0.204,0.23600000000000002,0.204,0.29600000000000004,0.264,0.272,0.21600000000000003,0.3,0.292,0.3
8:30 AM,0.32799999999999996,0.376,0.332,0.46,0.41600000000000004,0.424,0.348,0.46799999999999997,0.456,0.46399999999999997
8:45 AM,0.48,0.536,0.46,0.652,0.5720000000000001,0.604,0.484,0.6679999999999999,0.652,0.66
9:00 AM,0.48,0.532,0.456,0.644,0.568,0.596,0.48,0.6559999999999999,0.64,0.652
9:15 AM,0.34,0.376,0.32,0.46,0.40399999999999997,0.424,0.34,0.46799999999999997,0.46,0.46799999999999997
9:30 AM,0.14800000000000002,0.17600000000000002,0.152,0.22399999999999998,0.2,0.20800000000000002,0.16,0.228,0.22,0.228
9:45 AM,0.29600000000000004,0.348,0.312,0.428,0.392,0.396,0.32799999999999996,0.43200000000000005,0.424,0.43200000000000005
10:00 AM,0.35200000000000004,0.41200000000000003,0.37200000000000005,0.508,0.46799999999999997,0.47200000000000003,0.392,0.516,0.5,0.512
10:15 AM,0.428,0.496,0.44799999999999995,0.608,0.56,0.56,0.47200000000000003,0.616,0.6,0.612
10:30 AM,0.5760000000000001,0.664,0.5920000000000001,0.8,0.736,0.7440000000000001,0.624,0.8240000000000001,0.804,0.812
10:45 AM,0.812,0.948,0.8640000000000001,1.148,1.068,1.056,0.904,1.168,1.1440000000000001,1.148
11:00 AM,0.9640000000000001,1.0959999999999999,0.98,1.324,1.228,1.224,1.024,1.3559999999999999,1.32,1.3359999999999999
11:15 AM,1.032,1.156,1.04,1.392,1.284,1.288,1.088,1.432,1.4,1.4080000000000001
11:30 AM,0.852,0.9640000000000001,0.856,1.1640000000000001,1.06,1.08,0.9,1.196,1.172,1.176
11:45 AM,0.76,0.868,0.78,1.048,0.968,0.968,0.816,1.0759999999999998,1.048,1.06
12:00 PM,0.804,0.9279999999999999,0.8320000000000001,1.112,1.036,1.028,0.8759999999999999,1.14,1.1159999999999999,1.128
12:15 PM,0.804,0.9279999999999999,0.836,1.112,1.032,1.028,0.872,1.14,1.1159999999999999,1.12
12:30 PM,0.8079999999999999,0.94,0.856,1.136,1.056,1.048,0.892,1.1640000000000001,1.136,1.1440000000000001
12:45 PM,0.74,0.856,0.768,1.028,0.956,0.9520000000000001,0.8079999999999999,1.06,1.032,1.044
1:00 PM,0.768,0.9,0.816,1.084,1.012,1.0,0.852,1.112,1.084,1.092
1:15 PM,0.9640000000000001,1.12,1.016,1.344,1.256,1.24,1.056,1.38,1.348,1.36
1:30 PM,0.7959999999999999,0.9079999999999999,0.8079999999999999,1.092,1.0,1.012,0.8440000000000001,1.124,1.1,1.104
1:45 PM,0.628,0.736,0.6679999999999999,0.888,0.8320000000000001,0.82,0.7040000000000001,0.912,0.888,0.8959999999999999
2:00 PM,0.96,1.1320000000000001,1.036,1.36,1.288,1.26,1.08,1.396,1.364,1.376
2:15 PM,1.088,1.3159999999999998,1.208,1.58,1.5,1.464,1.26,1.6159999999999999,1.5759999999999998,1.588
2:30 PM,1.124,1.348,1.244,1.624,1.5319999999999998,1.504,1.296,1.6640000000000001,1.62,1.64
2:45 PM,0.812,0.956,0.872,1.156,1.088,1.072,0.912,1.1840000000000002,1.1520000000000001,1.1640000000000001
3:00 PM,1.036,1.252,1.156,1.5,1.4280000000000002,1.392,1.204,1.536,1.5,1.5119999999999998
3:15 PM,0.948,1.124,1.032,1.3519999999999999,1.276,1.256,1.08,1.3880000000000001,1.3519999999999999,1.3719999999999999
3:30 PM,0.76,0.9159999999999999,0.848,1.1079999999999999,1.052,1.028,0.884,1.136,1.1079999999999999,1.12
3:45 PM,0.892,1.104,1.036,1.3319999999999999,1.284,1.232,1.08,1.364,1.3319999999999999,1.344
4:00 PM,0.904,1.0759999999999998,0.988,1.304,1.232,1.204,1.036,1.3359999999999999,1.3,1.3119999999999998
4:15 PM,0.6759999999999999,0.7959999999999999,0.728,0.9640000000000001,0.904,0.892,0.768,0.992,0.972,0.976
4:30 PM,0.604,0.708,0.644,0.856,0.8079999999999999,0.7959999999999999,0.68,0.88,0.856,0.868
4:45 PM,0.508,0.588,0.536,0.716,0.664,0.6679999999999999,0.564,0.736,0.72,0.728
5:00 PM,0.46399999999999997,0.552,0.504,0.672,0.632,0.624,0.528,0.684,0.664,0.6759999999999999
5:15 PM,0.54,0.648,0.6,0.7879999999999999,0.748,0.732,0.632,0.8079999999999999,0.7879999999999999,0.8
5:30 PM,0.47600000000000003,0.568,0.52,0.6920000000000001,0.652,0.64,0.5479999999999999,0.7120000000000001,0.684,0.7
5:45 PM,0.496,0.6,0.552,0.728,0.688,0.6759999999999999,0.58,0.748,0.7240000000000001,0.74
6:00 PM,0.276,0.332,0.3,0.41200000000000003,0.384,0.384,0.32,0.41600000000000004,0.408,0.42
6:15 PM,0.35200000000000004,0.424,0.396,0.524,0.496,0.484,0.41600000000000004,0.536,0.52,0.524
6:30 PM,0.332,0.396,0.36,0.48,0.44799999999999995,0.44799999999999995,0.376,0.496,0.48,0.49200000000000005
6:45 PM,0.156,0.188,0.16399999999999998,0.23600000000000002,0.22,0.21600000000000003,0.18,0.24,0.23600000000000002,0.24
7:00 PM,0.048,0.055999999999999994,0.048,0.08,0.064,0.07200000000000001,0.052000000000000005,0.08,0.076,0.084
7:15 PM,0.024,0.027999999999999997,0.024,0.032,0.032,0.032,0.027999999999999997,0.036000000000000004,0.036000000000000004,0.032
7:30 PM,0.004,0.004,0.004,0.027999999999999997,0.032,0.024,0.004,0.027999999999999997,0.027999999999999997,0.027999999999999997
7:45 PM,0.0,0.0,0.0,0.004,0.004,0.004,0.0,0.008,0.008,0.008
8:00 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:00 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:00 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:00 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:00 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
