,House 10,House 11,House 12,House 16,House 2,House 20,House 3,House 4,House 6,House 8
5:30 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5:45 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6:00 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6:15 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6:30 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6:45 AM,0.004,0.008,0.004,0.016,0.004,0.012,0.0,0.012,0.012,0.016
7:00 AM,0.052000000000000005,0.055999999999999994,0.036000000000000004,0.076,0.055999999999999994,0.08,0.044000000000000004,0.08800000000000001,0.084,0.08800000000000001
7:15 AM,0.068,0.084,0.068,0.124,0.084,0.11199999999999999,0.07200000000000001,0.124,0.12,0.128
7:30 AM,0.12,0.136,0.10400000000000001,0.172,0.132,0.16399999999999998,0.11199999999999999,0.172,0.168,0.17600000000000002
7:45 AM,0.172,0.184,0.14800000000000002,0.23600000000000002,0.192,0.21600000000000003,0.156,0.23600000000000002,0.228,0.23600000000000002
8:00 AM,0.308,0.34,0.268,0.41600000000000004,0.34,0.392,0.28,0.42,0.41200000000000003,0.424
8:15 AM,0.41600000000000004,0.452,0.376,0.556,0.47600000000000003,0.512,0.4,0.56,0.552,0.556
8:30 AM,0.504,0.556,0.46399999999999997,0.6679999999999999,0.58,0.628,0.49200000000000005,0.684,0.6679999999999999,0.6759999999999999
8:45 AM,0.584,0.628,0.52,0.764,0.648,0.7040000000000001,0.5479999999999999,0.7759999999999999,0.76,0.768
9:00 AM,0.628,0.68,0.564,0.816,0.7040000000000001,0.76,0.596,0.84,0.82,0.828
9:15 AM,0.644,0.708,0.596,0.856,0.74,0.7959999999999999,0.624,0.8759999999999999,0.856,0.8640000000000001
9:30 AM,0.736,0.812,0.684,0.976,0.852,0.9,0.72,1.0,0.976,0.9840000000000001
9:45 AM,0.7240000000000001,0.8,0.6759999999999999,0.96,0.84,0.892,0.7120000000000001,0.988,0.9640000000000001,0.976
10:00 AM,0.62,0.716,0.64,0.868,0.804,0.8079999999999999,0.6759999999999999,0.888,0.8640000000000001,0.8759999999999999
10:15 AM,0.972,1.088,0.9440000000000001,1.308,1.172,1.216,0.992,1.34,1.308,1.3159999999999998
10:30 AM,1.188,1.3,1.104,1.556,1.368,1.444,1.1640000000000001,1.6,1.564,1.5719999999999998
10:45 AM,1.028,1.14,0.996,1.368,1.228,1.268,1.052,1.4080000000000001,1.3719999999999999,1.38
11:00 AM,0.644,0.7240000000000001,0.636,0.872,0.7959999999999999,0.8079999999999999,0.6679999999999999,0.9,0.872,0.888
11:15 AM,0.784,0.924,0.84,1.1159999999999999,1.048,1.036,0.88,1.136,1.112,1.1159999999999999
11:30 AM,1.1440000000000001,1.296,1.172,1.556,1.452,1.4480000000000002,1.228,1.5959999999999999,1.56,1.5719999999999998
11:45 AM,1.06,1.1840000000000002,1.052,1.4240000000000002,1.2919999999999998,1.3159999999999998,1.1,1.46,1.4280000000000002,1.44
12:00 PM,0.5760000000000001,0.648,0.5760000000000001,0.78,0.716,0.728,0.604,0.804,0.78,0.792
12:15 PM,0.652,0.752,0.6759999999999999,0.9079999999999999,0.848,0.8440000000000001,0.716,0.9359999999999999,0.912,0.92
12:30 PM,0.9,1.068,0.976,1.284,1.208,1.196,1.016,1.3119999999999998,1.28,1.288
12:45 PM,0.816,0.924,0.8320000000000001,1.1159999999999999,1.032,1.032,0.872,1.1440000000000001,1.1159999999999999,1.1320000000000001
1:00 PM,0.968,1.156,1.064,1.3880000000000001,1.324,1.2919999999999998,1.112,1.4240000000000002,1.392,1.396
1:15 PM,1.472,1.78,1.6640000000000001,2.136,2.056,1.98,1.732,2.1919999999999997,2.14,2.1519999999999997
1:30 PM,1.1320000000000001,1.26,1.12,1.508,1.38,1.392,1.172,1.5519999999999998,1.52,1.5319999999999998
1:45 PM,0.7040000000000001,0.8240000000000001,0.736,0.992,0.9159999999999999,0.924,0.772,1.016,0.988,1.004
2:00 PM,0.76,0.884,0.8079999999999999,1.068,1.008,0.996,0.848,1.0959999999999999,1.072,1.08
2:15 PM,0.7759999999999999,0.9079999999999999,0.82,1.092,1.02,1.012,0.86,1.12,1.088,1.1
2:30 PM,0.872,1.044,0.956,1.252,1.192,1.1640000000000001,1.0,1.28,1.252,1.264
2:45 PM,1.1440000000000001,1.4240000000000002,1.34,1.712,1.656,1.5919999999999999,1.3880000000000001,1.7519999999999998,1.7080000000000002,1.72
3:00 PM,1.444,1.952,1.876,2.3480000000000003,2.324,2.176,1.9480000000000002,2.392,2.336,2.344
3:15 PM,1.5319999999999998,2.072,2.0,2.468,2.444,2.276,2.048,2.52,2.456,2.488
3:30 PM,1.06,1.4040000000000001,1.3319999999999999,1.672,1.6440000000000001,1.548,1.3840000000000001,1.7280000000000002,1.68,1.704
3:45 PM,0.82,1.044,0.992,1.256,1.224,1.168,1.028,1.2919999999999998,1.256,1.276
4:00 PM,0.532,0.628,0.5720000000000001,0.76,0.716,0.708,0.604,0.7759999999999999,0.752,0.768
4:15 PM,0.564,0.652,0.5920000000000001,0.792,0.74,0.736,0.624,0.812,0.7879999999999999,0.8
4:30 PM,0.584,0.68,0.612,0.8240000000000001,0.768,0.768,0.644,0.84,0.82,0.8320000000000001
4:45 PM,0.42,0.48,0.436,0.588,0.544,0.552,0.46399999999999997,0.604,0.584,0.604
5:00 PM,0.252,0.28800000000000003,0.256,0.364,0.32799999999999996,0.332,0.268,0.364,0.35600000000000004,0.368
5:15 PM,0.212,0.252,0.22399999999999998,0.316,0.292,0.3,0.244,0.32,0.312,0.324
5:30 PM,0.248,0.304,0.276,0.376,0.35200000000000004,0.35200000000000004,0.292,0.376,0.364,0.376
5:45 PM,0.22,0.26,0.23199999999999998,0.332,0.304,0.304,0.248,0.332,0.32,0.332
6:00 PM,0.304,0.36,0.324,0.444,0.408,0.41200000000000003,0.34,0.444,0.436,0.44799999999999995
6:15 PM,0.22399999999999998,0.276,0.252,0.348,0.324,0.324,0.268,0.35200000000000004,0.34,0.35600000000000004
6:30 PM,0.14800000000000002,0.188,0.172,0.23600000000000002,0.228,0.22399999999999998,0.184,0.244,0.228,0.24
6:45 PM,0.22,0.28,0.26,0.348,0.32799999999999996,0.324,0.276,0.348,0.34,0.35600000000000004
7:00 PM,0.136,0.168,0.14800000000000002,0.21600000000000003,0.2,0.2,0.16399999999999998,0.22,0.20800000000000002,0.22
7:15 PM,0.064,0.08800000000000001,0.084,0.12,0.11599999999999999,0.11199999999999999,0.08800000000000001,0.124,0.11599999999999999,0.124
7:30 PM,0.036000000000000004,0.06,0.052000000000000005,0.08,0.07200000000000001,0.076,0.06,0.08,0.076,0.084
7:45 PM,0.008,0.016,0.016,0.027999999999999997,0.024,0.024,0.016,0.024,0.024,0.027999999999999997
8:00 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:00 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:00 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:00 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:00 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
