,House 10,House 11,House 12,House 16,House 20,House 3,House 4,House 5,House 6,House 8
5:30 AM,0.008,0.012,0.008,0.0,0.02,0.008,0.024,0.027999999999999997,0.02,0.024
5:45 AM,0.064,0.084,0.06,0.0,0.10400000000000001,0.064,0.11599999999999999,0.124,0.11599999999999999,0.124
6:00 AM,0.128,0.14400000000000002,0.10800000000000001,0.0,0.17600000000000002,0.10800000000000001,0.192,0.196,0.184,0.196
6:15 AM,0.17600000000000002,0.188,0.136,0.1,0.22,0.14800000000000002,0.244,0.252,0.23600000000000002,0.248
6:30 AM,0.284,0.3,0.192,0.032,0.344,0.20800000000000002,0.376,0.384,0.364,0.38
6:45 AM,0.508,0.516,0.332,0.016,0.58,0.332,0.648,0.648,0.624,0.636
7:00 AM,0.644,0.68,0.5,0.42,0.768,0.456,0.8440000000000001,0.8440000000000001,0.8240000000000001,0.8240000000000001
7:15 AM,0.8240000000000001,0.792,0.596,0.82,0.88,0.544,0.996,0.992,0.956,0.972
7:30 AM,0.7879999999999999,0.816,0.628,1.284,0.912,0.552,1.012,1.008,0.992,0.992
7:45 AM,0.856,0.86,0.664,1.228,0.9640000000000001,0.636,1.072,1.072,1.04,1.052
8:00 AM,0.9640000000000001,0.9840000000000001,0.7559999999999999,1.22,1.08,0.732,1.208,1.212,1.1840000000000002,1.196
8:15 AM,1.3319999999999999,1.4240000000000002,1.1,1.9480000000000002,1.5719999999999998,1.004,1.7280000000000002,1.736,1.7,1.704
8:30 AM,1.4240000000000002,1.392,1.072,0.8959999999999999,1.584,1.028,1.764,1.76,1.704,1.7
8:45 AM,1.12,1.176,0.904,1.176,1.3119999999999998,0.88,1.444,1.44,1.412,1.412
9:00 AM,1.952,2.004,1.5519999999999998,2.36,2.2880000000000003,1.3719999999999999,2.508,2.508,2.444,2.444
9:15 AM,2.428,2.396,1.8519999999999999,0.868,2.66,1.52,2.952,2.964,2.8760000000000003,2.908
9:30 AM,1.944,1.9480000000000002,1.5119999999999998,1.3559999999999999,2.168,1.38,2.38,2.4,2.34,2.3680000000000003
9:45 AM,1.716,1.76,1.3519999999999999,0.332,1.9,1.3319999999999999,2.104,2.144,2.092,2.124
10:00 AM,1.8719999999999999,1.92,1.4880000000000002,0.9440000000000001,2.124,1.5319999999999998,2.3480000000000003,2.356,2.312,2.34
10:15 AM,1.88,2.0,1.5319999999999998,1.7480000000000002,2.224,1.64,2.444,2.452,2.392,2.412
10:30 AM,2.156,2.2,1.724,0.29600000000000004,2.44,1.8559999999999999,2.696,2.72,2.648,2.688
10:45 AM,3.2880000000000003,3.46,2.7960000000000003,1.8719999999999999,3.7960000000000003,3.048,4.012,4.104,3.988,4.092
11:00 AM,4.62,4.584,4.072,1.6280000000000001,4.936,4.34,4.776,5.008,4.772,5.004
11:15 AM,3.728,3.696,3.516,2.148,4.18,3.7239999999999998,4.208,4.36,4.14,4.256
11:30 AM,3.852,3.8080000000000003,3.748,2.924,4.0280000000000005,3.7,4.072,4.212,4.032,4.184
11:45 AM,3.636,3.752,3.736,2.944,4.156000000000001,3.7760000000000002,4.18,4.343999999999999,4.164,4.292
12:00 PM,3.76,3.68,3.6439999999999997,3.208,4.02,3.688,4.192,4.292,4.136,4.28
12:15 PM,3.772,3.924,3.904,3.24,4.296,3.968,4.324,4.488,4.292,4.444
12:30 PM,4.112,4.188,4.152,3.3160000000000003,4.572,4.216,4.584,4.76,4.544,4.704
12:45 PM,2.668,3.068,3.008,3.3360000000000003,3.444,3.08,3.764,3.804,3.68,3.7560000000000002
1:00 PM,2.384,3.052,2.992,1.472,3.528,3.1239999999999997,3.804,3.82,3.7239999999999998,3.7439999999999998
1:15 PM,2.204,2.964,2.888,1.776,3.3280000000000003,2.972,3.6439999999999997,3.68,3.568,3.616
1:30 PM,2.376,3.2119999999999997,3.168,1.44,3.636,3.284,3.9760000000000004,4.008,3.9,3.932
1:45 PM,2.452,3.2760000000000002,3.228,4.248,3.656,3.32,3.9960000000000004,4.044,3.932,3.9560000000000004
2:00 PM,2.66,3.536,3.468,3.2,3.952,3.576,4.292,4.348,4.224,4.248
2:15 PM,2.772,3.736,3.6919999999999997,1.9680000000000002,4.152,3.78,4.372,4.4719999999999995,4.324,4.404
2:30 PM,2.548,3.3080000000000003,3.2760000000000002,2.2359999999999998,3.7039999999999997,3.3760000000000003,3.9760000000000004,4.0360000000000005,3.9,3.944
2:45 PM,2.7880000000000003,3.728,3.7,1.308,4.02,3.7439999999999998,4.0760000000000005,4.208,4.048,4.156000000000001
3:00 PM,2.7760000000000002,3.74,3.7239999999999998,2.324,4.104,3.764,4.204,4.348,4.204,4.328
3:15 PM,3.048,3.952,3.9160000000000004,1.272,4.4239999999999995,4.0360000000000005,4.756,4.88,4.724,4.776
3:30 PM,2.844,3.7,3.68,3.36,4.192,3.8280000000000003,4.564,4.628,4.504,4.5
3:45 PM,2.516,3.092,3.06,1.484,3.4960000000000004,3.168,3.7439999999999998,3.832,3.708,3.76
4:00 PM,1.3519999999999999,1.768,1.712,0.904,1.984,1.7919999999999998,2.2,2.1959999999999997,2.136,2.16
4:15 PM,1.252,1.744,1.676,1.996,1.9480000000000002,1.736,2.14,2.136,2.092,2.108
4:30 PM,1.2919999999999998,1.6880000000000002,1.6119999999999999,3.372,1.88,1.6680000000000001,2.068,2.072,2.024,2.048
4:45 PM,1.584,2.1319999999999997,2.072,2.384,2.408,2.1519999999999997,2.6319999999999997,2.636,2.5639999999999996,2.596
5:00 PM,1.5759999999999998,2.2640000000000002,2.244,1.912,2.52,2.312,2.784,2.792,2.68,2.78
5:15 PM,1.504,2.292,2.272,1.3719999999999999,2.576,2.352,2.824,2.588,2.2640000000000002,2.804
5:30 PM,1.288,1.952,1.9240000000000002,1.172,2.2,2.008,2.412,2.2880000000000003,1.84,2.396
5:45 PM,1.1320000000000001,1.608,1.5719999999999998,0.836,1.808,1.6440000000000001,2.012,1.912,1.716,1.976
6:00 PM,0.7240000000000001,0.9279999999999999,0.888,1.0959999999999999,1.052,0.9279999999999999,1.16,1.1520000000000001,1.1159999999999999,1.1440000000000001
6:15 PM,0.564,0.78,0.736,0.616,0.892,0.784,0.976,0.9640000000000001,0.912,0.968
6:30 PM,0.552,0.732,0.68,0.636,0.8240000000000001,0.7120000000000001,0.9079999999999999,0.904,0.852,0.9
6:45 PM,0.46799999999999997,0.632,0.6,0.612,0.716,0.632,0.784,0.792,0.752,0.784
7:00 PM,0.384,0.48,0.444,0.544,0.544,0.46,0.5920000000000001,0.6,0.5760000000000001,0.596
7:15 PM,0.276,0.332,0.304,0.28,0.38799999999999996,0.32,0.42,0.428,0.408,0.424
7:30 PM,0.16399999999999998,0.188,0.168,0.08,0.22,0.17600000000000002,0.24,0.248,0.23600000000000002,0.248
7:45 PM,0.188,0.228,0.204,0.076,0.264,0.21600000000000003,0.292,0.29600000000000004,0.28,0.292
8:00 PM,0.136,0.16399999999999998,0.14400000000000002,0.11199999999999999,0.192,0.156,0.20800000000000002,0.22,0.204,0.21600000000000003
8:15 PM,0.06,0.068,0.06,0.08800000000000001,0.08800000000000001,0.064,0.096,0.1,0.092,0.1
8:30 PM,0.064,0.08,0.07200000000000001,0.032,0.1,0.076,0.10800000000000001,0.11599999999999999,0.10800000000000001,0.11199999999999999
8:45 PM,0.032,0.044000000000000004,0.036000000000000004,0.032,0.052000000000000005,0.04,0.06,0.064,0.06,0.06
9:00 PM,0.0,0.0,0.0,0.0,0.012,0.0,0.008,0.016,0.008,0.012
9:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:45 PM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
10:00 PM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
10:15 PM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
10:30 PM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
10:45 PM,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
11:00 PM,,0.0,,0.0,0.0,,0.0,,0.0,0.0
11:15 PM,,0.0,,0.0,0.0,,0.0,,0.0,0.0
11:30 PM,,,,0.0,,,,,0.0,
11:45 PM,,,,0.0,,,,,,
12:00 AM,,,,0.0,,,,,,
