,House 10,House 11,House 12,House 16,House 20,House 3,House 4,House 5,House 6,House 8
5:30 AM,0.048,0.048,0.032,0.07200000000000001,0.068,0.036000000000000004,0.076,0.084,0.07200000000000001,0.08
5:45 AM,0.11599999999999999,0.11599999999999999,0.055999999999999994,0.152,0.14400000000000002,0.064,0.152,0.16399999999999998,0.152,0.16
6:00 AM,0.23199999999999998,0.22399999999999998,0.08,0.28800000000000003,0.268,0.10400000000000001,0.29600000000000004,0.308,0.28800000000000003,0.29600000000000004
6:15 AM,0.392,0.384,0.14400000000000002,0.46399999999999997,0.44,0.23199999999999998,0.488,0.496,0.47200000000000003,0.48
6:30 AM,0.596,0.588,0.332,0.7040000000000001,0.6559999999999999,0.35600000000000004,0.736,0.732,0.7120000000000001,0.7120000000000001
6:45 AM,0.8079999999999999,0.8,0.46799999999999997,0.956,0.892,0.48,1.008,1.0,0.972,0.968
7:00 AM,1.032,1.024,0.684,1.216,1.1320000000000001,0.6,1.276,1.272,1.236,1.236
7:15 AM,1.28,1.256,0.948,1.5,1.396,0.732,1.5719999999999998,1.56,1.52,1.52
7:30 AM,1.528,1.508,1.1640000000000001,1.7919999999999998,1.6680000000000001,0.8640000000000001,1.868,1.86,1.82,1.82
7:45 AM,1.7719999999999998,1.756,1.364,2.088,1.936,0.992,2.18,2.164,2.112,2.116
8:00 AM,2.004,1.9880000000000002,1.54,2.3680000000000003,2.1919999999999997,1.112,2.456,2.44,2.388,2.396
8:15 AM,2.224,2.1959999999999997,1.7,2.62,2.424,1.228,2.7119999999999997,2.7,2.636,2.6439999999999997
8:30 AM,2.416,2.396,1.848,2.852,2.64,1.328,2.952,2.932,2.8680000000000003,2.88
8:45 AM,2.592,2.576,1.984,3.072,2.844,1.42,3.1639999999999997,3.1439999999999997,3.072,3.092
9:00 AM,2.752,2.728,2.104,3.264,3.008,1.5119999999999998,3.3560000000000003,3.34,3.2680000000000002,3.28
9:15 AM,2.9160000000000004,2.9,2.2359999999999998,3.452,3.196,1.604,3.568,3.556,3.46,3.484
9:30 AM,3.076,3.056,2.352,3.6319999999999997,3.38,1.6880000000000002,3.7439999999999998,3.736,3.648,3.668
9:45 AM,3.216,3.196,2.456,3.812,3.536,1.768,3.924,3.928,3.8280000000000003,3.8480000000000003
10:00 AM,3.344,3.32,2.552,3.9960000000000004,3.68,1.848,4.056,4.1,3.988,4.008
10:15 AM,3.4560000000000004,3.432,2.6439999999999997,4.176,3.8480000000000003,2.208,4.216,4.276,4.14,4.172
10:30 AM,3.552,3.516,2.7,4.244,3.9360000000000004,2.6439999999999997,4.328,4.36,4.232,4.26
10:45 AM,3.6239999999999997,3.6,2.752,4.356,4.0280000000000005,3.0639999999999996,4.42,4.468,4.328,4.352
11:00 AM,3.696,3.688,3.1239999999999997,4.4319999999999995,4.088,3.42,4.5,4.54,4.396,4.436
11:15 AM,3.792,3.764,3.656,4.5760000000000005,4.232,3.752,4.612,4.704,4.5360000000000005,4.584
11:30 AM,3.888,3.86,3.8760000000000003,4.7,4.356,3.948,4.732,4.828,4.664,4.712
11:45 AM,3.944,3.892,3.932,4.768,4.42,4.0,4.772,4.912,4.72,4.768
12:00 PM,3.9360000000000004,3.9,3.9160000000000004,4.784,4.436,4.012,4.776,4.928,4.736000000000001,4.784
12:15 PM,3.94,3.9160000000000004,3.928,4.784,4.408,4.004,4.763999999999999,4.8839999999999995,4.724,4.772
12:30 PM,3.94,3.932,3.944,4.776,4.408,3.992,4.748,4.888,4.708,4.756
12:45 PM,3.5239999999999996,4.0,3.968,4.828,4.46,4.0360000000000005,4.776,4.928,4.744,4.788
1:00 PM,2.832,3.928,3.948,4.824,4.436,4.008,4.768,4.9319999999999995,4.748,4.792
1:15 PM,2.86,3.932,3.924,4.756,4.372,3.988,4.768,4.848,4.696000000000001,4.756
1:30 PM,2.872,3.892,3.8680000000000003,4.636,4.263999999999999,3.944,4.756,4.756,4.648,4.68
1:45 PM,2.852,3.8480000000000003,3.84,4.68,4.324,3.928,4.712,4.792,4.628,4.66
2:00 PM,2.864,3.8480000000000003,3.872,4.7,4.348,3.9160000000000004,4.684,4.812,4.62,4.688
2:15 PM,2.764,3.7560000000000002,3.76,4.628,4.228,3.8160000000000003,4.572,4.688,4.5280000000000005,4.556
2:30 PM,2.7439999999999998,3.696,3.676,4.516,4.152,3.76,4.516,4.6160000000000005,4.4639999999999995,4.476
2:45 PM,2.7439999999999998,3.64,3.616,4.412,4.06,3.7,4.436,4.516,4.38,4.376
3:00 PM,2.66,3.432,3.412,4.12,3.82,3.5,4.192,4.244,4.132,4.128
3:15 PM,2.532,3.2760000000000002,3.264,3.98,3.66,3.332,3.992,4.064,3.94,3.972
3:30 PM,2.42,3.12,3.116,3.7760000000000002,3.488,3.18,3.8080000000000003,3.872,3.772,3.784
3:45 PM,2.34,3.016,3.0,3.636,3.3560000000000003,3.068,3.676,3.72,3.616,3.648
4:00 PM,2.1919999999999997,2.8280000000000003,2.8080000000000003,3.4360000000000004,3.1639999999999997,2.892,3.472,3.508,3.4160000000000004,3.424
4:15 PM,1.916,2.48,2.448,2.9760000000000004,2.74,2.488,2.9960000000000004,3.008,2.94,2.9760000000000004
4:30 PM,2.08,2.6719999999999997,2.6439999999999997,3.2039999999999997,2.98,2.7319999999999998,3.2760000000000002,3.284,3.216,3.2239999999999998
4:45 PM,1.868,2.412,2.388,2.924,2.7,2.464,2.952,2.968,2.904,2.928
5:00 PM,1.476,2.072,2.056,2.504,2.332,2.1519999999999997,2.576,2.58,2.524,2.528
5:15 PM,1.0759999999999998,1.776,1.756,2.1519999999999997,2.008,1.84,2.1959999999999997,2.12,1.868,2.1519999999999997
5:30 PM,0.988,1.624,1.604,1.956,1.82,1.68,2.008,1.84,1.376,1.9680000000000002
5:45 PM,0.92,1.444,1.42,1.756,1.64,1.484,1.8159999999999998,1.76,1.3159999999999998,1.7719999999999998
6:00 PM,0.9079999999999999,1.3159999999999998,1.284,1.584,1.46,1.304,1.584,1.5719999999999998,1.3359999999999999,1.5919999999999999
6:15 PM,0.708,0.98,0.96,1.204,1.124,1.012,1.224,1.22,1.12,1.208
6:30 PM,0.40399999999999997,0.604,0.58,0.74,0.688,0.624,0.752,0.748,0.66,0.764
6:45 PM,0.308,0.532,0.504,0.68,0.632,0.5720000000000001,0.6759999999999999,0.696,0.508,0.72
7:00 PM,0.23199999999999998,0.35600000000000004,0.336,0.5,0.47200000000000003,0.41200000000000003,0.488,0.528,0.368,0.516
7:15 PM,0.196,0.272,0.26,0.364,0.34,0.29600000000000004,0.376,0.376,0.324,0.364
7:30 PM,0.16399999999999998,0.228,0.212,0.292,0.272,0.23199999999999998,0.3,0.304,0.28,0.304
7:45 PM,0.14400000000000002,0.2,0.184,0.252,0.24,0.204,0.264,0.264,0.248,0.264
8:00 PM,0.12,0.17600000000000002,0.156,0.22,0.20800000000000002,0.168,0.228,0.23199999999999998,0.21600000000000003,0.228
8:15 PM,0.1,0.14,0.128,0.184,0.17600000000000002,0.14,0.188,0.192,0.18,0.192
8:30 PM,0.07200000000000001,0.10800000000000001,0.096,0.14400000000000002,0.136,0.10800000000000001,0.14800000000000002,0.152,0.14,0.152
8:45 PM,0.052000000000000005,0.076,0.068,0.10800000000000001,0.1,0.076,0.10800000000000001,0.11199999999999999,0.1,0.11199999999999999
9:00 PM,0.036000000000000004,0.052000000000000005,0.044000000000000004,0.07200000000000001,0.068,0.048,0.07200000000000001,0.08,0.068,0.076
9:15 PM,0.012,0.02,0.016,0.036000000000000004,0.036000000000000004,0.02,0.036000000000000004,0.036000000000000004,0.04,0.036000000000000004
9:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.004
9:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:00 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:00 PM,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
11:15 PM,0.0,0.0,,0.0,0.0,,,0.0,,0.0
11:30 PM,,0.0,,0.0,0.0,,,0.0,,
11:45 PM,,0.0,,,0.0,,,,,
12:00 AM,,,,,,,,,,
