,House 10,House 11,House 12,House 16,House 2,House 20,House 4,House 5,House 6,House 8
5:30 AM,0.04,0.048,0.036000000000000004,0.06,0.048,0.06,0.064,0.07200000000000001,0.064,0.068
5:45 AM,0.06,0.08,0.06,0.10800000000000001,0.076,0.1,0.11599999999999999,0.12,0.11199999999999999,0.11599999999999999
6:00 AM,0.08800000000000001,0.096,0.07200000000000001,0.128,0.084,0.11599999999999999,0.128,0.132,0.124,0.132
6:15 AM,0.08,0.096,0.07200000000000001,0.124,0.08800000000000001,0.11599999999999999,0.124,0.132,0.12,0.128
6:30 AM,0.16,0.168,0.124,0.22,0.152,0.2,0.21600000000000003,0.22399999999999998,0.212,0.22399999999999998
6:45 AM,0.204,0.212,0.152,0.264,0.2,0.24,0.272,0.272,0.264,0.268
7:00 AM,0.22399999999999998,0.23600000000000002,0.18,0.3,0.228,0.276,0.3,0.308,0.29600000000000004,0.304
7:15 AM,0.312,0.32,0.228,0.392,0.292,0.36,0.40399999999999997,0.408,0.396,0.40399999999999997
7:30 AM,0.34,0.37200000000000005,0.28800000000000003,0.46399999999999997,0.376,0.428,0.47200000000000003,0.47600000000000003,0.46,0.46399999999999997
7:45 AM,0.42,0.47600000000000003,0.41200000000000003,0.588,0.52,0.544,0.5920000000000001,0.5920000000000001,0.5760000000000001,0.584
8:00 AM,0.772,0.8079999999999999,0.648,0.98,0.784,0.904,1.004,0.996,0.9840000000000001,0.9840000000000001
8:15 AM,1.12,1.1440000000000001,0.8640000000000001,1.3880000000000001,1.124,1.308,1.464,1.452,1.412,1.392
8:30 AM,1.86,1.8559999999999999,1.432,2.2840000000000003,1.808,2.148,2.372,2.372,2.3080000000000003,2.28
8:45 AM,1.5759999999999998,1.6680000000000001,1.2919999999999998,1.92,1.4240000000000002,1.82,2.004,2.0,1.932,1.944
9:00 AM,1.3159999999999998,1.3559999999999999,1.024,1.7,1.3719999999999999,1.692,1.876,1.84,1.776,1.696
9:15 AM,0.7440000000000001,0.8440000000000001,0.736,1.02,0.9279999999999999,0.9440000000000001,1.044,1.048,1.028,1.032
9:30 AM,1.8119999999999998,1.912,1.4280000000000002,2.18,1.7719999999999998,2.028,2.176,2.2,2.1519999999999997,2.1959999999999997
9:45 AM,1.46,1.588,1.284,1.8840000000000001,1.568,1.78,1.936,1.952,1.9,1.9080000000000001
10:00 AM,2.028,2.104,1.64,2.44,1.92,2.3,2.504,2.488,2.412,2.46
10:15 AM,1.68,1.8,1.42,2.136,1.788,1.964,2.148,2.164,2.116,2.148
10:30 AM,0.82,0.9520000000000001,0.856,1.1520000000000001,1.0759999999999998,1.072,1.18,1.18,1.156,1.16
10:45 AM,1.5,1.62,1.416,1.972,1.716,1.784,1.9480000000000002,1.98,1.94,1.996
11:00 AM,0.948,1.0959999999999999,1.004,1.3359999999999999,1.272,1.252,1.3719999999999999,1.364,1.34,1.3359999999999999
11:15 AM,2.472,2.572,2.404,2.8480000000000003,2.668,2.7239999999999998,2.844,2.92,2.8160000000000003,2.8560000000000003
11:30 AM,1.7,1.9040000000000001,1.732,2.276,2.08,2.088,2.296,2.3080000000000003,2.256,2.2680000000000002
11:45 AM,1.7480000000000002,1.9880000000000002,1.8159999999999998,2.3280000000000003,2.144,2.148,2.34,2.364,2.3080000000000003,2.324
12:00 PM,2.7760000000000002,2.952,2.832,3.388,3.176,3.1519999999999997,3.32,3.384,3.292,3.392
12:15 PM,1.82,2.012,1.864,2.416,2.248,2.224,2.428,2.46,2.4,2.436
12:30 PM,1.084,1.236,1.104,1.4880000000000002,1.368,1.38,1.516,1.524,1.4880000000000002,1.508
12:45 PM,1.6119999999999999,1.868,1.732,2.252,2.144,2.088,2.3,2.292,2.256,2.256
1:00 PM,1.656,1.944,1.82,2.316,2.2159999999999997,2.1519999999999997,2.364,2.392,2.336,2.356
1:15 PM,1.624,1.916,1.78,2.312,2.22,2.1519999999999997,2.372,2.364,2.316,2.32
1:30 PM,1.188,1.3719999999999999,1.232,1.6480000000000001,1.524,1.528,1.676,1.6880000000000002,1.656,1.6680000000000001
1:45 PM,1.608,1.952,1.844,2.34,2.2319999999999998,2.156,2.36,2.38,2.3280000000000003,2.364
2:00 PM,1.5759999999999998,1.976,1.876,2.3680000000000003,2.3080000000000003,2.204,2.412,2.42,2.3680000000000003,2.384
2:15 PM,0.968,1.112,1.008,1.348,1.26,1.256,1.376,1.38,1.3519999999999999,1.364
2:30 PM,1.1159999999999999,1.3,1.18,1.56,1.444,1.436,1.58,1.584,1.556,1.568
2:45 PM,0.992,1.224,1.124,1.44,1.3,1.304,1.4080000000000001,1.4240000000000002,1.416,1.464
3:00 PM,1.188,1.4280000000000002,1.3319999999999999,1.724,1.6480000000000001,1.6,1.76,1.76,1.724,1.732
3:15 PM,1.5319999999999998,1.916,1.804,2.3040000000000003,2.228,2.1319999999999997,2.34,2.336,2.292,2.3040000000000003
3:30 PM,1.228,1.5519999999999998,1.46,1.844,1.7480000000000002,1.7,1.848,1.868,1.828,1.8559999999999999
3:45 PM,1.1840000000000002,1.3840000000000001,1.272,1.672,1.5719999999999998,1.5519999999999998,1.704,1.7080000000000002,1.6680000000000001,1.68
4:00 PM,1.136,1.3519999999999999,1.244,1.636,1.548,1.516,1.66,1.676,1.64,1.656
4:15 PM,0.9359999999999999,1.112,1.012,1.3359999999999999,1.252,1.232,1.36,1.368,1.34,1.348
4:30 PM,1.036,1.24,1.1440000000000001,1.5,1.4280000000000002,1.4040000000000001,1.528,1.54,1.508,1.516
4:45 PM,0.9,1.0759999999999998,0.996,1.288,1.212,1.188,1.304,1.3159999999999998,1.2919999999999998,1.2919999999999998
5:00 PM,0.736,0.8440000000000001,0.752,1.012,0.9359999999999999,0.94,1.032,1.044,1.02,1.028
5:15 PM,0.44799999999999995,0.508,0.452,0.62,0.568,0.5720000000000001,0.632,0.636,0.62,0.628
5:30 PM,0.376,0.436,0.396,0.536,0.508,0.496,0.5479999999999999,0.552,0.54,0.54
5:45 PM,0.604,0.7,0.64,0.852,0.804,0.784,0.872,0.868,0.852,0.856
6:00 PM,0.644,0.7440000000000001,0.68,0.9,0.8440000000000001,0.836,0.92,0.9279999999999999,0.912,0.9079999999999999
6:15 PM,0.49200000000000005,0.56,0.5,0.68,0.628,0.624,0.6920000000000001,0.696,0.68,0.688
6:30 PM,0.40399999999999997,0.46399999999999997,0.42,0.564,0.524,0.524,0.5760000000000001,0.58,0.568,0.5720000000000001
6:45 PM,0.36,0.41200000000000003,0.364,0.504,0.46399999999999997,0.46,0.508,0.516,0.5,0.504
7:00 PM,0.324,0.37200000000000005,0.332,0.456,0.42,0.41600000000000004,0.46399999999999997,0.46799999999999997,0.456,0.46399999999999997
7:15 PM,0.24,0.276,0.248,0.344,0.316,0.316,0.348,0.35600000000000004,0.348,0.348
7:30 PM,0.184,0.212,0.184,0.264,0.24,0.24,0.268,0.272,0.264,0.268
7:45 PM,0.10400000000000001,0.124,0.10800000000000001,0.16,0.14800000000000002,0.14800000000000002,0.16,0.168,0.16,0.16399999999999998
8:00 PM,0.06,0.07200000000000001,0.064,0.1,0.08800000000000001,0.08800000000000001,0.1,0.10800000000000001,0.096,0.10400000000000001
8:15 PM,0.027999999999999997,0.032,0.032,0.048,0.04,0.044000000000000004,0.044000000000000004,0.048,0.044000000000000004,0.048
8:30 PM,0.027999999999999997,0.027999999999999997,0.024,0.032,0.036000000000000004,0.027999999999999997,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.032
8:45 PM,0.004,0.004,0.0,0.02,0.02,0.02,0.02,0.024,0.02,0.024
9:00 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:00 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:45 PM,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
11:00 PM,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
11:15 PM,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
11:30 PM,0.0,,0.0,,,0.0,,0.0,0.0,
11:45 PM,0.0,,0.0,,,0.0,,,,
12:00 AM,,,,,,,,,,
