,House 10,House 11,House 12,House 16,House 2,House 20,House 3,House 4,House 6,House 8
5:30 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5:45 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6:00 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6:15 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6:30 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6:45 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7:00 AM,0.0,0.0,0.0,0.004,0.0,0.004,0.0,0.0,0.0,0.004
7:15 AM,0.044000000000000004,0.055999999999999994,0.044000000000000004,0.08,0.0,0.07200000000000001,0.0,0.0,0.0,0.084
7:30 AM,0.14,0.16399999999999998,0.132,0.212,0.0,0.196,0.0,0.0,0.0,0.212
7:45 AM,0.26,0.284,0.21600000000000003,0.348,0.184,0.324,0.152,0.24,0.23600000000000002,0.35200000000000004
8:00 AM,0.428,0.452,0.34,0.5479999999999999,0.41600000000000004,0.508,0.35200000000000004,0.56,0.552,0.552
8:15 AM,0.6679999999999999,0.684,0.512,0.828,0.604,0.768,0.504,0.852,0.8320000000000001,0.8320000000000001
8:30 AM,0.8759999999999999,0.892,0.6679999999999999,1.0759999999999998,0.752,0.992,0.64,1.104,1.08,1.08
8:45 AM,0.9440000000000001,0.98,0.74,1.176,0.8959999999999999,1.092,0.752,1.212,1.1840000000000002,1.188
9:00 AM,0.7559999999999999,0.812,0.652,0.976,0.8079999999999999,0.904,0.68,1.004,0.9840000000000001,0.988
9:15 AM,0.956,1.0,0.7759999999999999,1.2,0.956,1.112,0.8079999999999999,1.236,1.208,1.208
9:30 AM,1.9080000000000001,1.9,1.44,2.2880000000000003,1.736,2.116,1.264,2.3480000000000003,2.296,2.3
9:45 AM,2.444,2.448,1.844,2.92,2.22,2.7039999999999997,1.604,2.992,2.928,2.944
10:00 AM,2.456,2.456,1.848,2.928,2.2319999999999998,2.72,1.632,3.012,2.944,2.948
10:15 AM,2.852,2.8560000000000003,2.144,3.412,2.592,3.168,1.96,3.508,3.42,3.444
10:30 AM,2.416,2.456,1.848,2.94,2.244,2.74,1.9480000000000002,3.028,2.9560000000000004,2.972
10:45 AM,2.176,2.256,1.7719999999999998,2.696,2.2159999999999997,2.508,1.9480000000000002,2.7760000000000002,2.7,2.7239999999999998
11:00 AM,2.272,2.336,2.008,2.8080000000000003,2.444,2.608,2.14,2.892,2.8160000000000003,2.824
11:15 AM,2.248,2.3280000000000003,2.108,2.8,2.548,2.608,2.2159999999999997,2.88,2.812,2.8280000000000003
11:30 AM,2.208,2.3040000000000003,2.164,2.7760000000000002,2.62,2.58,2.248,2.844,2.772,2.7880000000000003
11:45 AM,2.32,2.448,2.324,2.94,2.8560000000000003,2.736,2.404,3.016,2.944,2.964
12:00 PM,2.072,2.244,2.128,2.6919999999999997,2.6239999999999997,2.512,2.2119999999999997,2.764,2.696,2.716
12:15 PM,2.084,2.296,2.1919999999999997,2.76,2.6919999999999997,2.56,2.2640000000000002,2.824,2.76,2.7760000000000002
12:30 PM,2.2,2.5839999999999996,2.52,3.116,3.096,2.904,2.592,3.1919999999999997,3.108,3.1319999999999997
12:45 PM,1.932,2.504,2.44,3.012,3.0,2.804,2.512,3.0839999999999996,3.016,3.036
1:00 PM,1.992,2.7039999999999997,2.6719999999999997,3.26,3.2760000000000002,3.0439999999999996,2.7439999999999998,3.332,3.248,3.272
1:15 PM,2.44,3.324,3.3,4.012,4.0680000000000005,3.72,3.392,4.092,3.992,4.024
1:30 PM,2.22,3.0239999999999996,2.992,3.636,3.688,3.38,3.08,3.708,3.62,3.6519999999999997
1:45 PM,2.58,3.5239999999999996,3.516,4.236000000000001,4.303999999999999,3.928,3.592,4.32,4.216,4.256
2:00 PM,2.668,3.62,3.6039999999999996,4.348,4.44,4.04,3.7119999999999997,4.452,4.343999999999999,4.3839999999999995
2:15 PM,2.6719999999999997,3.6519999999999997,3.636,4.416,4.52,4.14,3.78,4.508,4.38,4.412
2:30 PM,2.204,3.0039999999999996,2.98,3.676,3.8,3.472,3.16,3.7880000000000003,3.648,3.6519999999999997
2:45 PM,1.712,2.3280000000000003,2.292,2.804,2.8480000000000003,2.616,2.38,2.8760000000000003,2.7880000000000003,2.82
3:00 PM,1.8159999999999998,2.46,2.436,2.972,3.04,2.7760000000000002,2.54,3.0639999999999996,2.964,2.988
3:15 PM,1.392,1.892,1.8359999999999999,2.272,2.292,2.116,1.92,2.34,2.2680000000000002,2.3040000000000003
3:30 PM,1.28,1.7480000000000002,1.6840000000000002,2.076,2.072,1.9280000000000002,1.732,2.1319999999999997,2.072,2.104
3:45 PM,1.1,1.484,1.4280000000000002,1.78,1.768,1.656,1.484,1.8319999999999999,1.768,1.804
4:00 PM,1.16,1.568,1.528,1.8880000000000001,1.892,1.7480000000000002,1.588,1.94,1.8719999999999999,1.9080000000000001
4:15 PM,1.068,1.4480000000000002,1.4040000000000001,1.736,1.7519999999999998,1.6159999999999999,1.464,1.788,1.732,1.764
4:30 PM,1.072,1.484,1.4480000000000002,1.776,1.7919999999999998,1.6480000000000001,1.5,1.824,1.6840000000000002,1.8
4:45 PM,0.9079999999999999,1.256,1.228,1.5119999999999998,1.528,1.4040000000000001,1.28,1.5519999999999998,1.416,1.524
5:00 PM,0.8,1.176,1.16,1.416,1.452,1.3159999999999998,1.208,1.456,1.228,1.432
5:15 PM,0.6679999999999999,0.9520000000000001,0.932,1.148,1.156,1.064,0.968,1.172,1.036,1.156
5:30 PM,0.632,0.9079999999999999,0.8759999999999999,1.092,1.092,1.016,0.912,1.1159999999999999,1.02,1.1
5:45 PM,0.556,0.8,0.7759999999999999,0.968,0.976,0.904,0.816,1.0,0.912,0.98
6:00 PM,0.49200000000000005,0.652,0.62,0.7879999999999999,0.772,0.736,0.648,0.812,0.78,0.7959999999999999
6:15 PM,0.44,0.5920000000000001,0.552,0.7040000000000001,0.6920000000000001,0.664,0.5760000000000001,0.7240000000000001,0.7,0.7120000000000001
6:30 PM,0.368,0.452,0.41600000000000004,0.552,0.516,0.512,0.43200000000000005,0.56,0.552,0.556
6:45 PM,0.184,0.228,0.20800000000000002,0.284,0.268,0.268,0.22,0.292,0.284,0.292
7:00 PM,0.136,0.188,0.172,0.24,0.22399999999999998,0.22399999999999998,0.18,0.244,0.23199999999999998,0.24
7:15 PM,0.096,0.128,0.12,0.168,0.16399999999999998,0.16,0.132,0.172,0.16,0.17600000000000002
7:30 PM,0.052000000000000005,0.076,0.068,0.10400000000000001,0.096,0.096,0.076,0.10400000000000001,0.1,0.10800000000000001
7:45 PM,0.02,0.036000000000000004,0.027999999999999997,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.032,0.048,0.044000000000000004,0.044000000000000004
8:00 PM,0.0,0.0,0.0,0.008,0.004,0.004,0.0,0.004,0.004,0.008
8:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:00 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:00 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:00 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:15 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:30 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:45 PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:00 AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
